id,reporter,report-time,last-modified,status,priority,severity,product,component,summary/subject/title,class,expected result,observed/actual result,reproducible,steps to reproduce,manual,llama,qwen,qwen-coder,link
1084376,Jakub Dorňák,2014-04-04T08:25:25Z,2016-12-01T00:57:48Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,/bin/echo does not treat -- as the last option,normal,"The second command should print just ""-n"".","The first command prints nothing, as it treats -n as an option.
The second command print ""-- -n"", as it treats -- as the first argument.",Always,"1. echo -n
2. echo -- -n","echo -n
echo -- -n","echo -n
echo -- -n 
echo -- -e
echo -- -E
echo -- --help",echo -- -n,"echo -n  
echo -- -n",https://bugzilla.redhat.com/show_bug.cgi?id=1084376
953194,Jakub Filak,2013-04-17T15:24:42Z,2016-12-01T00:44:05Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,[abrt] coreutils-8.17-8.fc18: __nanosleep_nocancel: Process /usr/bin/sleep was killed by signal 11 (SIGSEGV),normal,The program should execute without crashing and successfully complete the sleep command for 1000 seconds.,"The program crashed with a segmentation fault while trying to execute the sleep command, causing abnormal termination.",Always,"1. Run the command sleep 1000.
2. Observe the segmentation fault and program termination.","sleep 1000
",sleep 1000,,,https://bugzilla.redhat.com/show_bug.cgi?id=953194
1320681,George R. Goffe,2016-03-23T17:38:31Z,2016-11-22T11:29:15Z,CLOSED NOTABUG,unspecified,medium,Fedora,coreutils,TTY brightness increases after several lines of display,,,,,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1320681
1396064,John Kissane,2016-11-17T11:50:52Z,2016-11-17T19:05:34Z,CLOSED DUPLICATE,unspecified,unspecified,Fedora,coreutils,who' command has blank output,normal,List of logged in users.,Blank,Always,"1. Run the who command on Fedora 24.
2. Observe the output, which will be blank.",who,who,who,,https://bugzilla.redhat.com/show_bug.cgi?id=1396064
1392210,Tommy He,2016-11-06T09:10:08Z,2016-11-09T09:32:56Z,CLOSED DUPLICATE,unspecified,high,Fedora,coreutils,[aarch64]rpm install error for coreutils-common,normal,Install without error,Error while installing,Always,1. Try to upgrade coreutils-common by dnf,sudo dnf upgrade coreutils-common,dnf update coreutils-common,,,https://bugzilla.redhat.com/show_bug.cgi?id=1392210
1339135,Petr Lautrbach,2016-05-24T08:43:01Z,2016-11-03T23:55:02Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,install -d or install -D is not setting the context on directories,normal,install -d or install -D should set the context on directories to match file_contexts,"install -d or install -D is not setting the context on directories to match file_contexts, only on the final file",Always,"$ sudo semanage fcontext -a -t user_home_t ""/tmp/foobar(/.*)?""
$ touch foo
$ install -D foo /tmp/foobar/foo
$ ls -Zd /tmp/foobar
unconfined_u:object_r:user_tmp_t:s0 /tmp/foobar
$ ls -Z /tmp/foobar/foo
system_u:object_r:user_home_t:s0 /tmp/foobar/foo
$ rm -rf /tmp/foobar
$ install -d /tmp/foobar
$ ls -Zd /tmp/foobar
unconfined_u:object_r:user_tmp_t:s0 /tmp/foobar
$ restorecon -v /tmp/foobar
restorecon reset /tmp/foobar context unconfined_u:object_r:user_tmp_t:s0->unconfined_u:object_r:user_home_t:s0","sudo semanage fcontext -a -t user_home_t ""/tmp/foobar(/.*)?""
touch foo
install -D foo /tmp/foobar/foo
ls -Zd /tmp/foobar
ls -Z /tmp/foobar/foo
rm -rf /tmp/foobar
install -d /tmp/foobar
ls -Zd /tmp/foobar
restorecon -v /tmp/foobar
","```bash
sudo semanage fcontext -a -t user_home_t ""/tmp/foobar(/.*)?""
touch foo
install -D foo /tmp/foobar/foo
ls -Zd /tmp/foobar
ls -Z /tmp/foobar/foo
rm -rf /tmp/foobar
install -d /tmp/foobar
ls -Zd /tmp/foobar
restorecon -v /tmp/foobar
```","sudo semanage fcontext -a -t user_home_t ""/tmp/foobar(/.*)?""
touch foo
install -D foo /tmp/foobar/foo
ls -Zd /tmp/foobar
ls -Z /tmp/foobar/foo
rm -rf /tmp/foobar
install -d /tmp/foobar
ls -Zd /tmp/foobar
restorecon -v /tmp/foobar","sudo semanage fcontext -a -t user_home_t ""/tmp/foobar(/.*)?""
touch foo
install -D foo /tmp/foobar/foo
ls -Zd /tmp/foobar
rm -rf /tmp/foobar
install -d /tmp/foobar
ls -Zd /tmp/foobar",https://bugzilla.redhat.com/show_bug.cgi?id=1339135
1158494,Berthault,2014-10-29T13:51:31Z,2016-11-03T23:54:57Z,CLOSED ERRATA,unspecified,low,Fedora,coreutils,expand and unexpand don't correctly manage files having a BOM header,normal,"expand and unexpand should correctly convert between spaces and tabs while preserving the original formatting, regardless of locale settings","unexpand adds extra spaces, expand removes spaces and making all lines with non-ASCII characters incorrect",Always,"1. Write an UTF-8 file (file_spaces) having a BOM header with the following contents:
    é   à   ç
    é   à   ç

Two lines with four spaces + 'é' + three spaces + 'à' + three spaces + 'ç' + EOL

It's important to test with stressed characters. With ASCII characters, only the first line is incorrect and the second one is OK. With stressed characters, all lines are incorrect.

NB: For writing files with BOM header, I'm using the scite editor.

2. LANG=C unexpand -t4 file_spaces > file_unexpand

3. Edit the two files (e.g. with gedit or scite) and see the problem in file_unexpand

4. Write an UTF-8 file (file_tabs) having a BOM header with the following contents:
    é   à   ç
    é   à   ç

Two lines with one tab + 'é' + one tab + 'à' + one tab + 'ç' + EOL

5. LANG=C expand -t4 file_tabs > file_expand

6. Edit the two files (e.g. with gedit or scite) and see the problem in file_expand","nano file_spaces
LANG=C unexpand -t4 file_spaces > file_unexpand
gedit file_spaces file_unexpand
nano file_tabs
LANG=C expand -t4 file_tabs > file_expand
gedit file_tabs file_expand ","```bash
echo $'\xef\xbb\xbfé   à   ç' > file_spaces
echo $'\xef\xbb\xbfé   à   ç' >> file_spaces
LANG=C unexpand -t4 file_spaces > file_unexpand

echo $'\xef\xbb\xbfé\tà\tç' > file_tabs
echo $'\xef\xbb\xbfé\tà\tç' >> file_tabs
LANG=C expand -t4 file_tabs > file_expand
```","touch file_spaces && echo $'é   à   ç\né   à   ç' > file_spaces && printf '\xef\xbb\xbf' | cat - file_spaces > temp && mv temp file_spaces
LANG=C unexpand -t4 file_spaces > file_unexpand

touch file_tabs && echo $'é\tà\tç\né\tà\tç' > file_tabs && printf '\xef\xbb\xbf' | cat - file_tabs > temp && mv temp file_tabs
LANG=C expand -t4 file_tabs > file_expand","echo -e '\xEF\xBB\xBFé   à   ç\né   à   ç' > file_spaces
LANG=C unexpand -t4 file_spaces > file_unexpand

echo -e '\xEF\xBB\xBFe\tà\tç\ne\tà\tç' > file_tabs
LANG=C expand -t4 file_tabs > file_expand",https://bugzilla.redhat.com/show_bug.cgi?id=1158494
1001092,Harald Reindl,2013-08-26T13:28:31Z,2016-10-12T14:31:37Z,CLOSED ERRATA,medium,medium,Fedora,coreutils,df prints non-intuitive mount points in the presence of bind mounts,normal,df command should correctly display the actual mount points,"df command incorrectly reports /tmp as being mounted from /dev/sdc1, instead of showing the correct bind-mounted location /Volumes/dune/.tmp",Always,"[root@testserver:~]$ /usr/bin/df -hT --exclude-type=tmpfs --exclude-type=devtmpfs
Dateisystem    Typ  Größe Benutzt Verf. Verw% Eingehängt auf
/dev/sdb1      ext4   12G    2,6G  9,2G   22% /
/dev/sda1      ext4  189M     33M  153M   18% /boot
/dev/sdc1      ext4   30G    4,3G   26G   15% /tmp
_____________________________________

/dev/sdc1 is for sure *not* /tmp
hence there is no logic at all display the thris bind-mount 

UUID=bb7dfa33-8d31-496c-99a9-a1978eef98ec  /Volumes/dune                         ext4   defaults,commit=45,inode_readahead_blks=16,noatime,nodiratime  0 1
/Volumes/dune/www-servers/cms              /usr/local/sftp-homes/flow/cms        none   bind
/Volumes/dune/builduser                    /home/builduser                       none   bind
/Volumes/dune/.tmp                         /tmp                                  none   bind
/Volumes/dune/.tmp                         /var/tmp                              none   bind
/Volumes/dune/buildserver/autotest         /Volumes/dune/www-servers/autotest    none   bind
",/usr/bin/df -hT --exclude-type=tmpfs --exclude-type=devtmpfs,"```bash
# Create file systems and mount points as described in the bug report
mkdir -p /mnt/sdb1 /mnt/sda1 /mnt/sdc1 /Volumes/dune /Volumes/dune/www-servers/cms /usr/local/sftp-homes/flow/cms /home/builduser /tmp /var/tmp /Volumes/dune/buildserver/autotest

# Create file systems (this step may vary depending on your system and the type of file system you want to create)
mkfs.ext4 /dev/sdb1
mkfs.ext4 /dev/sda1
mkfs.ext4 /dev/sdc1

# Mount file systems
mount /dev/sdb1 /mnt/sdb1
mount /dev/sda1 /mnt/sda1
mount /dev/sdc1 /mnt/sdc1

# Create bind mounts as described in the bug report
mount --bind /Volumes/dune/www-servers/cms /usr/local/sftp-homes/flow/cms
mount --bind /Volumes/dune/builduser /home/builduser
mount --bind /Volumes/dune/.tmp /tmp
mount --bind /Volumes/dune/.tmp /var/tmp
mount --bind /Volumes/dune/buildserver/autotest /Volumes/dune/www-servers/autotest

# Run the df command to reproduce the bug
df -hT --exclude-type=tmpfs --exclude-type=devtmpfs
```",,,https://bugzilla.redhat.com/show_bug.cgi?id=1001092
1312864,Adam Mariš,2016-02-29T12:10:58Z,2016-09-27T15:06:41Z,CLOSED CANTFIX,medium,medium,Fedora,coreutils,CVE-2016-2781 coreutils: Non-privileged session can escape to the parent session in chroot [fedora-all],,,,,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1312864
901517,Ales Ledvinka,2013-01-18T11:32:18Z,2016-09-20T04:32:45Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,is not this sorting incorrect?,normal,sorting should maintain the correct numeric order,"sorting appears to be incorrect, with ""0:0:1"" appearing after ""0:0:1f""",Always,,"sort -n ./ethercodes.dat > ./sorted_ethercodes.dat
diff -up ./ethercodes.dat.orig ./sorted_ethercodes.dat","```bash
echo -e ""0:0:1f Telco Systems, Inc.\n0:0:1  XEROX CORPORATION"" > ethercodes.dat
sort -n -t: -k1,1 -k2,2 -k3,3 ethercodes.dat
sort -n ethercodes.dat
```",,,https://bugzilla.redhat.com/show_bug.cgi?id=901517
1376801,Mohammed Sadiq,2016-09-16T12:26:52Z,2016-09-16T13:55:11Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,manpage lists wrong flags for 'echo' command,normal,echo should treat '--' like any other character,"the manpage of 'echo' command lists --help and --version, which is wrong",Always,,man echo,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1376801
1374678,Ray Holme,2016-09-09T12:02:02Z,2016-09-11T20:18:53Z,CLOSED NOTABUG,unspecified,medium,Fedora,coreutils,sort fails to sort in right order,normal,"./Invoice.java
./Invoice.m4
./InvoiceLine.java
./InvoiceLine.m4","./Invoice.java
./InvoiceLine.java
./InvoiceLine.m4
./Invoice.m4",Always,"1.(echo ""./Invoice.m4""; echo ""./Invoice.java""; echo ""./InvoiceLine.m4""; echo ""./InvoiceLine.java"") | sort ","echo ""./Invoice.m4""; echo ""./Invoice.java""; echo ""./InvoiceLine.m4""; echo ""./InvoiceLine.java"" | sort","(echo ""./Invoice.m4""; echo ""./Invoice.java""; echo ""./InvoiceLine.m4""; echo ""./InvoiceLine.java"") | sort","(echo ""./Invoice.m4""; echo ""./Invoice.java""; echo ""./InvoiceLine.m4""; echo ""./InvoiceLine.java"") | sort","(echo ""./Invoice.m4""; echo ""./Invoice.java""; echo ""./InvoiceLine.m4""; echo ""./InvoiceLine.java"") | sort",https://bugzilla.redhat.com/show_bug.cgi?id=1374678
1347746,Leslie Satenstein,2016-06-17T14:09:16Z,2016-08-26T13:18:15Z,CLOSED NOTABUG,unspecified,medium,Fedora,coreutils,"different     ls -l /dev/disk/by-uuid   between previous Fedora, fedora beta and Fedora24",normal,time in hh:mm format,timestamp as the year yyyy,Always,,ls -l /dev/disk/by-uuid,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1347746
1370362,Leslie Satenstein,2016-08-26T04:11:54Z,2016-08-26T06:46:05Z,CLOSED DUPLICATE,unspecified,unspecified,Fedora,coreutils,ls -l /dev/disk/by-xxxx  produces unexpected output,normal,time in hh:mm format,timestamp as the year yyyy,Always,,ls -l /dev/disk/by-xxxx,"```bash
ls -l /dev/disk/by-uuid
ls -l /dev/disk/by-label
```",,"ls -l /dev/disk/by-uuid
ls -l /dev/disk/by-label",https://bugzilla.redhat.com/show_bug.cgi?id=1370362
1349701,LiuYan,2016-06-24T04:09:56Z,2016-08-01T07:31:00Z,CLOSED NOTABUG,unspecified,low,Fedora,coreutils,Disable quoting file name behavior of ls command in coreutils-8.25,normal,output the original file name without quoting,file name with whitespaces are quoted with single quote,Always,1. ls a file/directory name with whitespaces or single quotes,ls 'My Documents',ls /hdd/VirtualBox\ VMs -d,ls /hdd/VirtualBox\ VMs -d,ls '/hdd/VirtualBox VMs' -d,https://bugzilla.redhat.com/show_bug.cgi?id=1349701
1358888,Praveen Doifode,2016-07-21T17:30:15Z,2016-07-25T05:42:17Z,CLOSED NOTABUG,unspecified,medium,Fedora,coreutils,uname -v prints version of the running kernel,normal,kernel version as described in the man page,does not display the kernel version,Always,,"uname -v
man uname","uname -v 
man uname",,uname -v,https://bugzilla.redhat.com/show_bug.cgi?id=1358888
1285623,Ed Greshko,2015-11-26T04:58:55Z,2016-07-19T18:32:12Z,CLOSED EOL,unspecified,unspecified,Fedora,coreutils,df doesn't display all mounts,normal,list all mounted file systems including subdirectories of a remote file system,ome mounts that are present in the mount command output are missing,Always,"[egreshko@meimei x86_64]$ mount | grep ds
ds:/volume1/syntegra on /syntegra type nfs4 (rw,relatime,vers=4.0,rsize=131072,wsize=131072,namlen=255,hard,proto=tcp,port=0,timeo=600,retrans=2,sec=sys,clientaddr=192.168.1.18,local_lock=none,addr=192.168.1.152)
ds:/volume1/misty on /home/egreshko/misty type nfs4 (rw,relatime,vers=4.0,rsize=131072,wsize=131072,namlen=255,hard,proto=tcp,port=0,timeo=600,retrans=2,sec=sys,clientaddr=192.168.1.18,local_lock=none,addr=192.168.1.152)
ds:/volume1/video on /home/egreshko/Videos type nfs4 (rw,relatime,vers=4.0,rsize=131072,wsize=131072,namlen=255,hard,proto=tcp,port=0,timeo=600,retrans=2,sec=sys,clientaddr=192.168.1.18,local_lock=none,addr=192.168.1.152)

while df shows

[egreshko@meimei ~]$ /usr/bin/df
Filesystem         1K-blocks       Used  Available Use% Mounted on
devtmpfs             4071524          0    4071524   0% /dev
tmpfs                4082468     304268    3778200   8% /dev/shm
tmpfs                4082468       1544    4080924   1% /run
tmpfs                4082468          0    4082468   0% /sys/fs/cgroup
/dev/sda2           50264772   20194444   27493944  43% /
tmpfs                4082468        112    4082356   1% /tmp
/dev/sdb1          480589520   11981140  444172720   3% /home
/dev/sda5          894266040  423171176  425645700  50% /opt
/dev/sda1             487652     136081     321875  30% /boot
ds:/volume1/video 2879621632 1182232064 1697287168  42% /home/egreshko/Videos
tmpfs                 816496          0     816496   0% /run/user/985
tmpfs                 816496         28     816468   1% /run/user/1029","mount | grep ds  
/usr/bin/df
","```bash
mkdir -p /volume1/syntegra /volume1/misty /volume1/video
mount -t nfs4 ds:/volume1/syntegra /syntegra
mount -t nfs4 ds:/volume1/misty /home/egreshko/misty
mount -t nfs4 ds:/volume1/video /home/egreshko/Videos
df
```",,,https://bugzilla.redhat.com/show_bug.cgi?id=1285623
1354078,Tomas Dabašinskas,2016-07-09T08:06:28Z,2016-07-11T15:35:05Z,CLOSED RAWHIDE,unspecified,unspecified,Fedora,coreutils,Error in PREIN scriptlet in rpm package coreutils,normal,coreutils package should install successfully without errors,"coreutils installation fails with an error: ""error: %prein(coreutils-8.25-5.fc24.x86_64) scriptlet failed, exit status 126""",Always,[root@localhost liveuser]# dnf --installroot=/tmp --releasever=24 install coreutils,dnf --installroot=/tmp --releasever=24 install coreutils,dnf --installroot=/tmp --releasever=24 install coreutils,,,https://bugzilla.redhat.com/show_bug.cgi?id=1354078
1352691,shamim.islam,2016-07-04T18:09:32Z,2016-07-04T20:21:22Z,CLOSED DUPLICATE,unspecified,urgent,Fedora,coreutils,ls incorrectly shows quotes when displaying files with a space in the name,normal,File with spaces.txt,File with spaces.txt',Always,"1. > ""File with spaces.txt""
2. ls
","> ""File with spaces.txt""
ls
","touch ""File with spaces.txt""
ls","touch ""File with spaces.txt""
ls","touch ""File with spaces.txt""
ls",https://bugzilla.redhat.com/show_bug.cgi?id=1352691
1348043,Yu Watanabe,2016-06-20T03:30:52Z,2016-06-22T14:25:08Z,CLOSED RAWHIDE,medium,medium,Fedora,coreutils,post-script of coreutils-common cannot find mv command,normal,an error stating /bin/mv: No such file or directory,install without error message.,Always,,"dnf --installroot /tmp/hoge --releasever=25 --disablerepo=* \
--enablerepo=rawhide install coreutils",dnf --installroot /tmp/hoge --releasever=25 --disablerepo=* --enablerepo=rawhide install coreutils,,,https://bugzilla.redhat.com/show_bug.cgi?id=1348043
1335320,Account closed by the user,2016-05-11T22:18:36Z,2016-06-17T15:27:31Z,CLOSED RAWHIDE,unspecified,unspecified,Fedora,coreutils,"sync /etc/DIR_COLORS , aka coreutils-DIR_COLORS , with latest upstream file",,,,,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1335320
1303795,Noel McLoughlin,2016-02-02T01:20:07Z,2016-06-16T16:13:23Z,CLOSED NOTABUG,unspecified,low,Fedora,coreutils,RFE: df output is non intuitive when reporting on multiple files residing in current directory (doc only),normal,,df command in coreutils 8.24 does not provide an option for strict ordering,Always,"1. # cd /
2. Execute these commands:
# df *
# df /*
# df bin lib lib64 sbin
3. Execute these commands:
# cd /
# df --totals *
# df --totals /l*
# df --totals bin lib lib64 sbin","cd /
df *
df /*
df bin lib lib64 sbin
cd /
df --totals *
df --totals /l*
df --totals bin lib lib64 sbin
","Since this is a feature request rather than a traditional bug with incorrect behavior, there isn't a specific command that will ""reproduce"" the issue in terms of demonstrating an error. The request is for the addition of functionality (an option for strict ordering) similar to what exists in `sort`. However, based on the description provided and the aim to highlight the lack of an option for strict ordering in `df` compared to `sort`, we can focus on commands that demonstrate the current behavior of `df` without such an option:

```bash
cd /
df *
df /*
df bin lib lib64 sbin

cd /
df --totals *
df --totals /l*
df --totals bin lib lib64 sbin
```

These commands are intended to show how `df` currently handles output, including potential duplicates, and the lack of an option to enforce strict ordering or uniqueness in its output.",,,https://bugzilla.redhat.com/show_bug.cgi?id=1303795
647786,Daniel Walsh,2010-10-29T12:57:08Z,2016-06-15T14:31:59Z,CLOSED WONTFIX,low,medium,Fedora,coreutils,ls should show an indicator when there are file capabilities associated with a file,normal,file capabilities displayed in a clear way,,,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=647786
440056,Petr Šplíchal,2008-04-01T15:17:28Z,2016-06-01T01:36:49Z,CLOSED CURRENTRELEASE,low,low,Fedora,coreutils,cp preserve security context documentation inconsistencies,normal,cp command should match the documentation regarding security context preservation,cp -a command incorrectly preserves security contexts despite being documented as equivalent to -dpPR,Always,,"cp --help
man cp","```bash
cp /etc/shadow /tmp/shadow-dpPR
ls -Z /tmp/shadow-dpPR
cp -p /etc/shadow /tmp/shadow-p
ls -Z /tmp/shadow-p
cp --preserve /etc/shadow /tmp/shadow--preserve
ls -Z /tmp/shadow--preserve
cp --preserve=all /etc/shadow /tmp/shadow--preserve=all
ls -Z /tmp/shadow--preserve=all
cp --preserve=context /etc/shadow /tmp/shadow--preserve=context
ls -Z /tmp/shadow--preserve=context
cp -a /etc/shadow /tmp/shadow-a
ls -Z /tmp/shadow-a
```",touch /tmp/shadow; chcon system_u:object_r:shadow_t:s0 /tmp/shadow; cp /tmp/shadow /tmp/shadow-dpPR -dpPR; cp /tmp/shadow /tmp/shadow-p -p; cp /tmp/shadow /tmp/shadow--preserve --preserve; cp /tmp/shadow /tmp/shadow--preserve=all --preserve=all; cp /tmp/shadow /tmp/shadow--preserve=context --preserve=context; cp /tmp/shadow /tmp/shadow-a -a,,https://bugzilla.redhat.com/show_bug.cgi?id=440056
921708,Yann Droneaud,2013-03-14T18:08:45Z,2016-05-12T12:00:26Z,CLOSED WONTFIX,unspecified,medium,Fedora,coreutils,Improve handling of cp --reflink=always when not supported by destination FS,normal,cp --reflink=always command should fail without creating the destination file (dest),cp: failed to clone `dest' from `source',Always,"$ stat source
  File: `source'
  Size: 172253            Blocks: 344        IO Block: 4096   regular file
Device: fd02h/64770d        Inode: 1704360     Links: 1
Access: (0644/-rw-r--r--)  Uid: ( 1002/ydroneaud)   Gid: ( 1002/ydroneaud)
Access: 2013-03-14 19:05:12.642541940 +0100
Modify: 2013-03-14 19:04:46.787541606 +0100
Change: 2013-03-14 19:04:46.787541606 +0100
 Birth: -
$ cp --reflink=always source dest
cp: failed to clone `dest' from `source': Inappropriate ioctl for device
$ stat dest
  File: `dest'
  Size: 0                 Blocks: 0          IO Block: 4096   regular empty file
Device: fd02h/64770d        Inode: 1707547     Links: 1
Access: (0644/-rw-r--r--)  Uid: ( 1002/ydroneaud)   Gid: ( 1002/ydroneaud)
Access: 2013-03-14 19:07:06.493543407 +0100
Modify: 2013-03-14 19:07:06.493543407 +0100
Change: 2013-03-14 19:07:06.493543407 +0100
 Birth: -","stat source
cp --reflink=always source dest
stat dest","```bash
touch source
stat source
cp --reflink=always source dest
stat dest
```","touch source; echo ""data"" > source; dd if=/dev/zero of=source bs=1K count=172253; cp --reflink=always source dest; stat dest",,https://bugzilla.redhat.com/show_bug.cgi?id=921708
981845,JW,2013-07-06T09:18:32Z,2016-05-12T11:42:32Z,CLOSED UPSTREAM,unspecified,unspecified,Fedora,coreutils,rm -I option inadequate,normal,1. -I NUM    prompt once before removing more than NUM files,1. -I     prompt once before removing more than three files,Always,1. man rm,man rm,"rm -i file1 file2 file3 file4
rm -I file1 file2 file3 file4",,,https://bugzilla.redhat.com/show_bug.cgi?id=981845
1055290,Tom Horsley,2014-01-19T23:32:12Z,2016-05-12T09:59:28Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,nohup gets hup'ed,normal,background job protected from death by nohup,background job killed,Always,"1.install udev scripts in above web page
2.plug in solidoodle to USB port",,"```bash
nohup sleep 5 &
pgrep -f ""sleep 5""
```",,,https://bugzilla.redhat.com/show_bug.cgi?id=1055290
1250113,Nikos Mavrogiannopoulos,2015-08-04T14:30:06Z,2016-05-11T16:09:29Z,CLOSED CURRENTRELEASE,unspecified,unspecified,Fedora,coreutils,coreutils doesn't include a base32 binary,normal,base32 encoding included in Coreutils include as an option,Coreutils does not currently support base32 encoding,,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1250113
890223,Raphaël Flores,2012-12-25T21:49:56Z,2016-05-11T15:42:24Z,CLOSED CURRENTRELEASE,unspecified,unspecified,Fedora,coreutils,[abrt] coreutils-8.15-9.fc17: leave_dir: Process /usr/bin/du was killed by signal 6 (SIGABRT),normal,du' command executed successfully,du' command causes a crash,Always,,du -sh 6e56p56v.default/,du -sh -sh 6e56p56v.default/,du -sh -sh 6e56p56v.default/,du -sh 6e56p56v.default/,https://bugzilla.redhat.com/show_bug.cgi?id=890223
1334898,Eric Sammons,2016-05-10T18:31:42Z,2016-05-11T05:27:58Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,ls shows files and directories with spaces surrounded by tic marks,normal,Test File,Test File',Always,"1. mkdir Test\ Dir
2. ls","mkdir Test\ Dir
ls
","mkdir ""Test Dir""
ls","mkdir 'Test Dir'
ls","mkdir 'Test Dir'
ls",https://bugzilla.redhat.com/show_bug.cgi?id=1334898
1149761,Zbigniew Jędrzejewski-Szmek,2014-10-06T14:57:21Z,2016-04-25T11:55:33Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,root login in emergency mode shows errors,normal,temporary file created successfully in the /tmp,failure to create the file due to the read-only file system,,,,"```bash
mkdir /tmp-ro
mount -o ro /dev/null /tmp-ro
TMP=/tmp-ro
mktemp --tmpdir=$TMP
```",,,https://bugzilla.redhat.com/show_bug.cgi?id=1149761
1323163,Harald Hoyer,2016-04-01T12:25:54Z,2016-04-06T15:20:20Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,get rid of openssl-libs,,,,,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1323163
1319594,Peng Wu,2016-03-21T07:35:59Z,2016-03-25T06:35:15Z,CLOSED UPSTREAM,unspecified,unspecified,Fedora,coreutils,"[CJK] when use ""ls -lh"", the date/time format is incorrect.",normal,"总用量 168K
-rw-rw-r--. 1 guest guest 165K 3月21日 14:27 coreutils.po","总用量 168K
-rw-rw-r--. 1 guest guest 165K 3月  21 14:27 coreutils.po
",Always,"1. log-in with Simplified Chinese locale
2. run ""ls -lh""","export LANG=zh_CN.UTF-8
ls -lh
","```bash
LANG=en_US.UTF-8 ls -lh
LANG=zh_CN.UTF-8 ls -lh
```","export LANG=zh_CN.UTF-8
ls -lh",,https://bugzilla.redhat.com/show_bug.cgi?id=1319594
706605,Denys Vlasenko,2011-05-21T14:38:33Z,2016-03-17T12:52:30Z,CLOSED CURRENTRELEASE,low,low,Fedora,coreutils,"Please fix and improve ""od --help""/""man od"" wrt -w and -S options",normal,-S option clearly showing the correct usage,-S incorrectly states that the required parameter(--strings[=BYTES]) is optional,Always,,"od --help
man od","od --help
man od
od -S file.txt
od -S=10 file.txt
od -S=10 /bin/ls 
od -w file.txt
od -w=10 file.txt
od -w=10 /bin/ls",,,https://bugzilla.redhat.com/show_bug.cgi?id=706605
1314722,Matteo Melli,2016-03-04T10:40:59Z,2016-03-05T21:22:10Z,CLOSED RAWHIDE,unspecified,high,Fedora,coreutils,cut does a strange cut,normal,zip,"https://github.com/dmak/jaxb-xew-plugin/archive/release-1.0.zip
jaxb-xew-plugin-release-1.0",Always,"1. Execute shell command:
echo ""https://github.com/dmak/jaxb-xew-plugin/archive/release-1.0.zip|zip|jaxb-xew-plugin-release-1.0|com.github.jaxb-xew-plugin:jaxb-xew-plugin:jar:1.0""|cut -d'|' -f2","echo ""https://github.com/dmak/jaxb-xew-plugin/archive/release-1.0.zip|zip|jaxb-xew-plugin-release-1.0|com.github.jaxb-xew-plugin:jaxb-xew-plugin:jar:1.0"" | cut -d'|' -f2
","```bash
echo ""https://github.com/dmak/jaxb-xew-plugin/archive/release-1.0.zip|zip|jaxb-xew-plugin-release-1.0|com.github.jaxb-xew-plugin:jaxb-xew-plugin:jar:1.0""|cut -d'|' -f2
```","echo ""https://github.com/dmak/jaxb-xew-plugin/archive/release-1.0.zip|zip|jaxb-xew-plugin-release-1.0|com.github.jaxb-xew-plugin:jaxb-xew-plugin:jar:1.0""|cut -d'|' -f2","echo ""https://github.com/dmak/jaxb-xew-plugin/archive/release-1.0.zip|zip|jaxb-xew-plugin-release-1.0|com.github.jaxb-xew-plugin:jaxb-xew-plugin:jar:1.0"" | cut -d'|' -f2",https://bugzilla.redhat.com/show_bug.cgi?id=1314722
586029,John Sullivan,2010-04-26T16:31:10Z,2016-02-22T12:47:48Z,CLOSED ERRATA,low,medium,Fedora,coreutils,LS_COLORS setup in /etc/profile.d has insufficient escaping,normal,Shell startup time would ideally be as independent as possible of the current directory,Shell is slow to start if the current directory is slow to enumerate,Always,"1. cd to a large directory (I noticed this in /usr/share/man/man3)
2. echo exit | script -c ""strace -f bash 2>&1"" /dev/stdout | less
3. search for blocks of consecutive getdents calls. Two instances of scanning /etc/profile.d can be ignored. After these the next instance is a scan of the current directory.","cd /usr/share/man/man3
echo exit | script -c ""strace -f bash 2>&1"" /dev/stdout | less
/getdents","```bash
cd /usr/share/man/man3
echo exit | script -c ""strace -f bash 2>&1"" /dev/stdout | less
```","cd /usr/share/man/man3
echo exit | script -c ""strace -f bash 2>&1"" /dev/stdout | less","cd /usr/share/man/man3  
echo exit | script -c ""strace -f bash 2>&1"" /dev/stdout | less",https://bugzilla.redhat.com/show_bug.cgi?id=586029
